"","Female_18over_pt","Pop_20_24_18over_pt","Pop_25_44_18over_pt","Pop_45_64_18over_pt","Pop_65_84_18over_pt","Pop_85over_18over_pt","Hispanic_pt","NH_White_pt","NH_Black_pt","EduLHigh_18over_pt","Poverty_18over_pt","Insured_19over_pt","MHI","CHD","CSMOKING","BPHIGH","HIGHCHOL","OBESITY","DIABETES","Latitude","Longitude","Metric_2.5km","Metric_5km","Metric_11.1km"
"6202",52.1974307,9.567275186,58.68830291,20.14874915,8.350236646,3.245436105,17.85016287,76.15635179,1.042345277,1.622718053,4.496281271,92.73157539,74583,2.8,9.1,19,24,24.7,3.9,32.82273,-96.78859,0,0,0
"6203",48.42172729,18.44255728,57.37862522,16.39160391,3.412914597,0.096138439,48.56119708,29.17252846,14.17061005,20.73385675,15.70261176,73.87534762,53681,3.6,15.6,24.4,26.5,34.2,7.8,32.80782,-96.78537,0,0,0
"6204",43.26436782,16.4137931,56.25287356,18.02298851,8.206896552,0.045977011,42.83171841,50.7217718,4.03401226,16.82758621,19.14942529,76.4868603,56831,4,15.1,23.5,27,34.6,7.9,32.81369,-96.78111,0,0,0
"6205",51.08527132,9.84496124,44.26356589,27.6744186,16.356589151,1.317829457,20.4620462,68.05280528,3.366336634,8.604651163,3.720930233,93.02325581,112750,4.9,9.5,26.2,30.8,25.9,6.6,32.82118,-96.77656,0,0,0
"6206",55.0274223,5.301645338,57.03839122,24.19256551,11.029859842,1.584399756,41.45945946,49.94594595,2,15.35648995,6.459475929,87.32480195,79145,3.7,12.9,23.6,28.1,30.3,7,32.81554,-96.77546,0,0,0
"6207",49.12734324,4.815772463,58.30639948,29.15319974,5.688429218,0.937297996,18.52352623,72.98539751,2.758247701,7.304460246,9.405300582,87.13639302,88370,2.9,11.8,20.3,25.5,28.2,4.9,32.81569,-96.76599,0,0,0
"6208",50.57526366,3.259827421,56.42377756,30.3451582,7.766059444,1.677852349,7.047768207,88.05794832,1.487862177,1.534036433,4.026845638,95.28619529,105469,3.1,10,21,26.8,27.4,4.7,32.81795,-96.75736,0,0,0
"6209",51.70715693,15.06894288,48.65397242,28.59487853,7.058437295,0.196979645,34.26146911,48.89949615,15.27446301,7.189757058,7.583716349,78.73392681,53693,3.3,12.1,23.9,26.7,31.3,6.3,32.80061,-96.73531,0,0,0
"6210",48.37251356,7.233273056,44.03254973,34.17721519,13.019891504,1.084990958,50.94207955,47.45289602,0.767620377,23.50813743,12.02531646,82.33670653,81111,4.7,14.5,26.3,31,33.1,8.5,32.80264,-96.74406,0,0,0
"6211",50.75931891,12.6092959,47.72204326,22.96364473,8.513575701,0.368154625,92.47536578,5.434458047,0,47.30786931,15.41647492,47.33840304,49135,7.2,21.3,32.2,34.4,42.4,14.7,32.7987,-96.74838,0,0,0
"6212",57.56637168,6.150442478,45.39823009,26.01769912,16.946902655,5.044247788,21.4339909,71.24430956,1.783004552,8.185840708,13.26669696,91.96713829,55045,5.8,12.6,28.3,31.8,30,8,32.80606,-96.7528,0,0,0
"6213",51.39760411,7.244723331,56.01825442,29.37820878,6.902452937,0,25.24005487,46.7306813,22.22222222,20.99258414,22.30462065,74.44126074,45069,4.9,17.5,28.1,30.4,36.7,9.1,32.80032,-96.76287,0,0,0
"6214",48.25174825,12.75391275,55.31135531,26.73992674,4.662004662,0.266400266,36.06340819,42.64200793,16.35402906,16.01731602,16.84981685,72.01205223,50708,4.8,17.3,28.4,30.5,35.8,8.8,32.80768,-96.76173,0,0,0
"6215",42.75786394,9.217264082,48.9392831,32.1872714,8.997805413,0,63.93625944,22.33715404,10.62342745,45.8302853,22.75054865,60.12518409,35815,6,22.8,30.9,32,40.1,11.9,32.79355,-96.76917,0,0,0
"6216",35.64444444,5.822222222,44.26666667,36,10.133333333,0.488888889,57.13312904,20.90568607,11.30405175,47.6,36.93333333,54.7349343,24861,8,25.5,35.8,35.4,42,14.7,32.80288,-96.77695,0,0,0
"6217",37.5782881,4.540709812,46.92066806,33.76826722,14.300626304,0,40.79406632,32.15532286,16.31762653,21.86847599,28.81002088,61.56266387,40147,6.3,21.2,32.7,33.2,39.7,12,32.80034,-96.7737,0,0,0
"6218",49.11734164,14.48598131,50.6490135,18.69158879,14.719626166,0.41536864,11.15899297,45.83805852,29.30369698,7.710280374,22.403946,92.19321149,61136,4.6,13.7,29.1,28.8,33.3,8.6,32.79795,-96.78905,0,0,0
"6219",51.54394299,7.363420428,54.63182898,30.16627078,7.83847981,0,21.23893805,51.10619469,19.91150442,2.612826603,9.026128266,87.88598575,121667,6.2,9,35,40.2,29.4,9.1,32.78994,-96.79516,0,0,0
"6220",49.87398488,12.82553906,70.03640437,12.04144497,5.096611593,0,9.430413756,76.75980656,4.164427727,0.952114254,8.260991319,99.29991599,101583,1.7,8.3,14.1,18.9,23.2,2.6,32.79954,-96.79689,0,0,0
"6221",45.03569111,17.32641142,52.95262816,20.37637897,9.34458144,0,5.795235029,85.38312943,2.640051513,0,6.164828034,96.36599611,100227,2.1,8.2,16,21.6,23.7,3.2,32.79394,-96.80096,0,0,0
"6222",44.66357309,22.67981439,63.55375097,9.609435422,3.654292344,0,11.24215332,74.66235496,4.793608522,1.952822892,7.424593968,93.0974478,77835,1.5,9,12.6,17.1,22.8,2.3,32.8002,-96.80362,0,0,0
"6223",47.80370072,13.85358005,57.87610619,19.56556718,8.399034594,0.305711987,11.14833993,73.97197685,9.610112702,0,5.711987128,96.74979887,105795,2.3,8.3,17.4,22.1,24.6,3.5,32.79169,-96.80903,0,0,0
"6224",43.03901437,12.89527721,49.09650924,26.63244353,8.295687885,0.020533881,60.37225581,19.77410118,16.19471842,35.46201232,18.50102669,72.77289837,44361,4.6,17.8,27.6,28.8,38.1,10,32.75922,-96.81651,0,0,0
"6225",41.74901186,10.96837945,58.30039526,28.40909091,1.185770751,0.148221344,10.63829787,53.33024977,26.64199815,5.731225296,15.90909091,90.4265873,79026,2,13.6,18.6,20,29.3,3.6,32.78427,-96.80289,0,0,0
"6226",53.28532853,12.51125113,54.59045905,12.60126013,14.761476146,1.620162016,13.12256388,59.85275011,15.15807709,5.940594059,23.96198099,91.30040779,57563,3.4,12.3,21.3,23.6,28.1,5.5,32.78973,-96.78138,0,0,0
"6227",46.08574091,7.315936626,41.37931034,28.93755825,15.983224604,0.279589935,73.25706114,21.27279228,1.823382195,47.43709226,19.99068034,62.25606854,42115,6.2,19.4,31,33.7,39.5,13,32.79387,-96.75735,0,0,0
"6228",46.17370892,10.37558685,33.4741784,35,16.948356804,1.408450704,70.68603713,5.004035513,23.84180791,47.72300469,31.90140845,61.03802918,27355,9,24.2,40.8,37.7,45.8,18.5,32.78534,-96.74522,0,0,0
"6229",54.3774747,10.07479103,42.76286846,33.21601408,10.558732952,1.583809943,29.97691864,0.346220427,69.67686093,42.01495821,39.24329081,67.62203314,21955,10.6,29.5,52.1,38.5,51,22.4,32.77325,-96.73878,0,0,0
"6230",45.79025111,6.35155096,36.70605613,33.53028065,14.549483014,2.289512555,18.43003413,0.682593857,79.40841866,27.6957164,24.51994092,77.24458204,33634,10.1,25,53.5,39.7,48.9,21.3,32.77021,-96.75079,0,0,0
"6231",40.14336918,14.78494624,59.64755078,22.10274791,2.628434887,0,12.70548899,61.35413764,17.30286988,0,11.79487179,88.61640932,70625,2.3,10.1,18.3,22.3,27.9,3.9,32.77987,-96.79925,0,0,0
"6232",48.06122449,11.73469388,39.89795918,29.89795918,13.367346939,2.040816327,16.21621622,12.08267091,69.39586645,23.36734694,29.18367347,72.54901961,29327,8.8,23.2,46.2,36.7,45.9,18.1,32.75891,-96.78094,0,0,0
"6233",47.24506579,1.850328947,35.07401316,38.40460526,16.52960526,5.263157895,32.68190018,3.066746843,64.04088996,27.79605263,29.38448567,66.82124789,25603,11.4,25.4,54.1,40,49.8,23.5,32.76306,-96.76151,0,0,0
"6234",55.53633218,8.708189158,28.25836217,42.32987313,11.245674741,3.921568627,15.81476627,0.524246396,83.61730013,27.39331027,25.25951557,67.98116539,33644,10.8,24.1,55.3,40.4,48.9,22.7,32.75759,-96.75599,0,0,0
"6235",62.09732694,16.03838245,41.60383825,24.88005483,14.119259767,0.822481151,8.321964529,1.091405184,90.17735334,28.23851953,43.93420151,70.013947,21322,10.8,28.4,52.7,38.4,51.7,22.6,32.75991,-96.74519,0,0,0
"6236",44.87084871,8.782287823,41.47601476,30.62730627,15.645756456,2.95202952,23.54634427,2.417962003,70.3511802,30.11070111,26.64206642,69.28783383,27679,10.4,23.8,51,39.2,48,21.4,32.74842,-96.75433,0,0,0
"6237",45.716946,12.47672253,31.93668529,40.40968343,10.986964618,2.70018622,8.25617284,2.469135802,88.96604938,25.97765363,19.6461825,68.15642458,31042,9.3,23.4,52.9,39.1,47.4,20,32.74598,-96.76644,0,0,0
"6238",52.6119403,6.84079602,39.80099502,35.32338308,13.184079602,0,54.82933914,1.670297749,42.48366013,41.54228856,40.54726368,55.72139303,25385,11.3,29.2,46.7,37.8,50.8,22.6,32.75246,-96.8034,0,0,0
"6239",52.13793103,12.48275862,41.62068966,28.27586207,14.862068965,0.344827586,60.91139241,31.24050633,5.392405063,13.62068966,12.24137931,78.76325088,55262,6,14.7,30.8,34,36,10.6,32.75861,-96.82944,0,0,0
"6240",50.24766098,7.870115575,43.75343974,32.96642818,12.878370941,1.045679692,61.89833558,32.52361673,2.519118309,22.0143093,10.73197578,78.23920266,65451,5.7,14.3,30.8,33.9,33.9,9.9,32.75316,-96.84835,0,0,0
"6241",48.93424036,6.031746032,56.14512472,22.81179138,11.746031746,1.315192744,51.9273536,24.68495182,14.45515196,22.04081633,11.83673469,85.62929062,59073,5.4,12.2,32.3,34,35.5,11.2,32.77252,-96.83938,0,0,0
"6242",46.73691366,3.535010197,39.53093134,37.93337865,16.111488786,1.665533651,18.8245563,65.66773349,10.85248763,8.701563562,8.021753909,92.42891401,104148,5.6,11.1,31.1,35,30.3,8.2,32.7603,-96.84487,0,0,0
"6243",45.60960202,11.56032849,39.10296905,36.76563487,8.29648347,0.86333965,79.77767626,14.31399421,4.888076747,40.42956412,17.3931354,60.8492569,56607,6,18.3,29.5,32.6,37.8,11.5,32.74415,-96.86579,0,0,0
"6244",46.8852459,2.819672131,46.29508197,32.91803279,17.180327866,0,32.75224511,48.49445325,16.95721078,13.7704918,15.86885246,89.88764045,59758,6,12.9,31.3,34.6,33.8,10,32.74689,-96.84359,0,0,0
"6245",47.66146993,11.00222717,42.93986637,31.75946548,7.394209354,0.400890869,84.5460012,12.02645821,2.705953097,44.27616927,22.5389755,60.96430227,41394,6.2,19.6,31.1,33.1,40.4,12.9,32.74632,-96.83025,0,0,0
"6246",43.00283286,11.10481586,46.9121813,29.23512748,6.402266289,1.699716714,90.98646035,4.951644101,2.591876209,48.89518414,20.67988669,52.18150087,37104,5.5,20.7,28.3,30.6,40.9,11.8,32.74366,-96.81756,0,0,0
"6247",53.33091962,8.073859522,32.0782042,36.64011586,18.392469225,3.692976104,37.29161323,2.564760195,59.47678892,35.01086169,31.39029689,56.60930062,24704,10.8,26.3,48.9,39.1,49.4,22,32.73657,-96.80511,0,0,0
"6248",48.41990556,9.044678533,39.95641119,34.90737377,11.006175082,1.888848529,91.70914945,5.232090153,3.031929166,40.97348347,12.96767163,64.40298507,50625,6.9,18.7,33.1,34.8,40.5,14.2,32.73845,-96.83036,0,0,0
"6249",48.88888889,6.77002584,42.27390181,30.49095607,15.503875971,0.568475452,86.76675978,12.6047486,0.31424581,38.24289406,14.00516796,69.75405547,52083,6.5,17.4,31.9,34.9,38.9,13.2,32.73672,-96.84245,0,0,0
"6250",45.53424658,12.73972603,39.42465753,30.71232877,10.438356165,0.876712329,87.16609761,9.31914039,1.566579634,40,10.93150685,61.7721519,59716,5.6,16.3,29.3,32.8,36.7,11.3,32.74061,-96.8508,0,0,0
"6251",46.58619389,9.751037344,38.36288193,35.19426631,12.731044889,0.848736326,88.04672643,10.30969845,0.964411845,44.5303659,14.23990947,75.2800309,51058,6.2,19.2,30.7,33.6,39.6,12.6,32.73411,-96.86025,0,0,0
"6252",51.38888889,8.074387947,39.05367232,33.75706215,14.336158192,1.082862524,66.78954961,6.507453117,26.2381792,36.39359699,14.92467043,57.33236855,39335,8.2,21.7,41.2,36.3,43.9,17.1,32.7273,-96.81744,0,0,0
"6253",56.65249089,13.4872418,32.7764277,33.86998785,13.608748481,3.007290401,48.07652319,0.956539821,50.96693699,24.93924666,27.490887,72.35037406,36199,10.2,21.4,47.4,38.5,46.5,20.5,32.72517,-96.79954,0,0,0
"6254",47.91625518,14.20106656,43.0574758,28.26387517,7.880703141,1.204819277,81.28787879,0.808080808,17.22222222,47.46197906,28.5008888,52.41060667,35608,8.2,24,38,35.4,45.3,17.4,32.71237,-96.8208,0,0,0
"6255",50.390625,5.915178571,40.79241071,35.9375,12.611607139,1.7578125,40.34913708,3.471533426,55.32632414,32.72879464,37.72321429,65.31938949,28671,10.9,27.5,48.8,39.2,50.5,22.6,32.69912,-96.79989,0,0,0
"6256",50.45720985,3.587338804,30.38686987,35.66236811,24.33763189,1.711606096,31.08836207,3.484195402,65.19396552,31.72332943,22.03985932,80.15853951,28664,10.3,22.6,51.2,39.9,47.1,21.6,32.69305,-96.80823,0,0,0
"6257",64.0459913,13.54878807,35.76755749,19.79490367,23.67930391,4.443753884,34.92852704,3.231821007,61.40459913,32.19390926,31.15775664,69.42505816,26240,12.3,22.8,53.7,41.6,46.5,22.4,32.69622,-96.81871,0,0,0
"6258",54.81309957,17.16837579,44.52530599,23.45352299,7.839894145,1.257029441,93.54961832,0.629770992,5.820610687,46.54316904,26.16606021,56.42458101,35294,7.5,23.8,36.4,34.3,44.3,15.7,32.70733,-96.83572,0,0,0
"6259",55.84264432,21.9273743,39.78119181,21.55493482,6.424581006,1.25698324,21.95328368,18.55111713,52.23425863,12.03445065,32.1080479,68.42742913,31345,4.6,20.2,30.8,27.1,38.6,10.3,32.69669,-96.83056,0,0,0
"6260",56.57850686,7.432206227,40.30800134,29.49447606,18.011382661,1.272179444,44.21269769,10.33692413,43.02085721,27.65316371,23.4348845,72.01772324,36625,8.2,20.5,40.1,35.3,43,16.1,32.69852,-96.84856,0,0,0
"6261",55.58732952,16.80598328,35.23977123,29.19049714,12.824461068,0,57.94638934,9.975098872,30.73092134,29.30048394,26.59480862,70.34622302,42035,7.6,20.9,37.4,35.1,42.9,15.2,32.72397,-96.83334,0,0,0
"6262",42.61101674,13.05508372,37.53943218,31.37587964,11.502062606,0.970638195,84.01512547,7.150223444,8.181505672,35.81654938,7.352584324,70.93111279,51753,6,16.8,31.5,33.2,38.4,12.3,32.71306,-96.84854,0,0,0
"6263",47.03337454,13.93695921,32.97280593,35.22867738,11.186650186,0.21631644,84.5272803,10.66222407,4.664723032,37.9789864,11.03213844,71.77002584,50907,6.4,18.6,31.1,34,39,12.4,32.72518,-96.84739,0,0,0
"6264",51.56794425,14.3437863,38.67595819,32.57839721,12.078977933,0.174216028,94.25376012,3.933667567,1.81257231,38.50174216,25.20325203,68.45168801,39514,7.3,19.9,32.1,34.8,42,14.7,32.72586,-96.86357,0,0,0
"6265",47.3354232,10.31870428,36.96447231,33.25496343,13.244514107,0.52246604,92.66251113,6.482635797,0.463045414,51.56739812,20.63740857,60.33369214,41055,6.4,19.8,30.2,33,40.1,12.8,32.72741,-96.87344,0,0,0
"6266",51.17311351,8.560558022,42.69710421,30.50095117,9.088987529,1.310505179,94.48461648,2.778959308,1.970792571,48.91143521,12.64003382,60.43882979,45232,6,20,30.7,32.9,40.6,12.8,32.73002,-96.88835,0,0,0
"6267",48.08049536,12.91021672,36.09907121,33.00309598,9.938080495,0.712074303,91.34170522,6.080634501,1.586252479,45.44891641,12.6006192,57.27243278,54894,6.1,17.2,31,34.3,37.8,12.4,32.72254,-96.88381,0,0,0
"6268",49.24048136,10.31761689,42.76977708,31.42631683,7.910830538,0.473466167,93.99264405,4.359079145,1.457567089,43.83507595,18.91891892,55.36042475,36465,6.6,20.9,30.9,33.4,41.7,13.4,32.7442,-96.88671,0,0,0
"6269",41.84217204,15.68129916,38.72113677,26.43998985,13.879725954,1.192590713,73.9238569,12.22498565,13.44939736,30.42375032,17.15481172,65.18918919,43598,6.8,17.7,32.4,33.7,39,12.7,32.75387,-96.86474,0,0,0
"6270",49.2218603,13.42743395,46.43503438,25.73289902,8.75859573,2.642055737,83.82718842,5.360778105,10.06559602,35.7582338,31.74086138,54.03909996,26862,8.2,22.9,37.1,36.2,43.6,15.8,32.76225,-96.8664,0,0,0
"6271",55.32646048,2.176403207,45.18900344,37.85796105,12.714776632,0.801832761,4.890604891,84.16988417,1.158301158,1.202749141,7.731958763,98.42473746,102875,4.9,9.1,26.2,32.3,28,6.8,32.84433,-96.81753,0,0,0
"6272",54.96674058,10.79822616,36.94013304,36.94013304,12.505543237,2.150776053,24.2744536,40.14690075,31.1895378,18.09312639,12.72850372,81.51336656,52479,6,14.8,35.9,33.2,35.1,11.5,32.84315,-96.8285,0,0,0
"6273",43.57948345,9.385230993,54.14696253,25.7366315,7.766460532,0,69.08629442,25.43147208,5.215736041,58.91233176,18.11567843,33.7870149,32480,4.8,23.4,27.1,28.7,41.4,10.5,32.85924,-96.874,0,0,0
"6274",37.82438678,14.18414504,51.7952364,26.55527906,2.168503377,0.40881621,70.97163549,25.96258298,2.595051298,56.98542481,22.37824387,27.70863836,35871,5.1,24.3,27,28.6,42.6,11.1,32.86188,-96.86527,0,0,0
"6275",53.74001452,3.558460421,28.03195352,48.14814815,16.194625999,1.960784314,5.652911249,93.10344828,0.22611645,0.871459695,3.267973856,95.64896755,206250,4.2,8.3,25.1,31.7,26.3,5.7,32.85975,-96.81457,0,0,0
"6276",46,4.571428571,38.34285714,37.82857143,16.914285714,1.8,21.25893475,72.63085082,1.913765276,10.42857143,5.6,81.47084171,106563,5,11.8,28.2,33.1,30,7.7,32.85817,-96.8347,0,0,0
"6277",52.89308176,3.522012579,28.93081761,40.31446541,22.89308176,3.144654088,13.75445746,70.70809985,3.718797759,9.496855346,3.081761006,93.89937107,148750,6.7,10.1,33.5,38.2,28.5,9,32.88767,-96.82951,0,0,0
"6278",52.63829787,3.617021277,16.68085106,53.70212766,19.489361699,1.021276596,4.363283775,85.16483516,0,4.085106383,0.638297872,98.16472695,250000,4.9,8.2,29.2,36.1,26.6,7.1,32.88734,-96.79538,0,0,0
"6279",57.12392313,3.711066932,14.51292247,41.74950298,31.80914513,6.75944334,4.890387858,88.13940416,0,1.789264414,2.783300199,98.12583668,149625,7.1,7.9,36.1,40.5,26.4,9,32.88735,-96.8123,0,0,0
"6280",57.6879141,2.695910441,22.75531186,37.87982637,22.68677176,13.06831163,5.472164165,89.6066882,0.05700171,2.650217044,6.495012758,97.01492537,90933,7.8,7.3,35.6,39.1,25.3,8.7,32.87265,-96.79542,0,0,0
"6281",58.59375,3.4375,19.16666667,23.80208333,46.51041667,7.083333333,8.463356974,83.78250591,0.378250591,1.197916667,7.395833333,99.27083333,84833,9,7,39.4,42.2,25.7,10.2,32.87278,-96.77852,0,0,0
"6282",51.96232339,12.33211233,48.5958486,25.74568289,6.401534973,2.31990232,15.33090909,16.96,61.71636364,6.349206349,9.768182623,75.88639317,50637,4.7,14.3,33.5,28.4,35.9,9.9,32.91566,-96.75698,0,0,0
"6283",48.54986095,4.886769964,28.32737386,29.51926897,21.374652365,13.26976559,21.40930546,51.01146325,25.01685772,13.15057608,12.40526526,87.26010617,61618,9.7,11,43.1,40.3,31,12.8,32.902,-96.75778,0,0,0
"6284",51.36585366,0.975609756,45.6097561,36.34146341,12.585365853,3.902439024,21.10647973,58.35543767,18.79499811,15.51219512,11.90243902,77.67419038,52745,6.4,15.6,32.7,33.9,34.2,9.8,32.85995,-96.74013,0,0,0
"6285",49.17142081,6.221135561,39.50013583,34.69165988,15.158924206,0.298831839,10.37308605,56.76083675,26.41794264,13.09426786,13.31160011,82.50423968,69583,5.8,14.3,32.7,34.3,33.3,9.2,32.90663,-96.73919,0,0,0
"6286",53.24726912,13.98212512,52.43296922,23.51539225,8.202581927,0.675273088,26.95172825,19.66626937,49.67222884,15.88877855,11.97616683,63.85324779,36863,5.1,21,36.7,31,41.7,10.8,32.89897,-96.72324,0,0,0
"6287",50.54108216,3.006012024,33.14629259,36.43286573,23.607214426,0.360721443,7.037037037,85.46296296,3.395061728,3.406813627,2.44488978,97.65913758,188068,5.2,7.8,30.1,36.6,26.3,7.1,32.88949,-96.74652,0,0,0
"6288",45.85798817,11.37708445,55.13717052,26.65411512,3.819257665,0,25.34332085,15.80167648,21.34831461,46.18074233,34.29263045,54.54292085,30764,6.2,27.5,32,30.9,41,12.3,32.87995,-96.75677,0,0,0
"6289",42.7694574,11.90768475,54.67714216,21.3847287,5.867910631,2.136017677,50.08805918,11.90560056,31.08488905,33.21875767,22.09673459,62.61565391,28994,5.8,22.1,30.9,29.5,41.1,11,32.86716,-96.75652,0,0,0
"6290",54.86111111,8.969907407,56.36574074,30.61342593,2.835648148,0,45.70259209,23.14688495,28.83128695,15.91435185,17.82407407,60.76388889,32344,4.9,20.9,29.8,28.6,41,10.4,32.86559,-96.75944,0,0,0
"6291",44.91764706,11.62352941,47.76470588,30.42352941,7.011764706,0,37.2347165,18.13430472,29.68007602,36.21176471,34.21176471,56.37325637,30339,5.4,24.8,30.6,29.1,41.8,11.1,32.86739,-96.75009,0,0,0
"6292",51.42857143,15.34013605,55.6122449,22.58503401,4.421768707,0.544217687,45.22862823,10.61133201,31.26242545,29.96598639,23.23129252,50.87119918,33718,4.3,21.6,27.6,28.1,36.1,9.7,32.87281,-96.74875,0,0,0
"6293",51.62790698,13.17829457,51.78294574,17.82945736,7.286821706,9.534883721,23.15939957,58.8277341,13.65260901,5.968992248,11.3964687,78.81219904,64219,4.6,11.2,23.9,25.8,26.3,5.6,32.87771,-96.7664,0,0,0
"6294",53.37078652,5.337078652,31.74157303,24.81273408,17.322097378,13.48314607,57.24852071,28.25443787,13.75739645,34.92509363,24.5308311,37.98342541,36382,12.3,17.3,42.5,39.8,37,15.6,32.89247,-96.76442,0,0,0
"6295",51.47969718,2.40880936,31.03922918,38.95388851,23.606331724,3.16586373,2.321814255,90.60475162,1.133909287,0.412938747,1.376462491,95.66414315,158798,5.5,7.9,31.1,37.1,27,7.5,32.87784,-96.73811,0,0,0
"6296",46.31696429,9.486607143,42.1875,27.16517857,15.80357143,1.517857143,34.46890287,40.84556254,21.5932914,14.64285714,9.040178571,70.78010949,51432,5.9,16.1,33.9,33.9,35.6,9.9,32.89367,-96.73463,0,0,0
"6297",46.32545932,8.661417323,70.20997375,16.53543307,3.674540682,0.918635171,39.41236069,31.81357649,24.2147923,4.98687664,8.005249344,90.94488189,44975,3,10.3,28.9,27.8,32.5,6.6,32.87126,-96.73418,0,0,0
"6298",55.92576972,11.09236609,47.53268663,30.87304935,8.097849009,0,23.35131894,25.71942446,45.71342926,11.64065795,16.65963728,74.86128895,35724,4.7,20.2,32.2,29.1,40.8,10.3,32.88528,-96.7308,0,0,0
"6299",53.93566051,2.578142825,43.64590463,25.02851928,17.430983345,9.217430983,8.4517864,84.55628121,3.745678064,3.741729409,6.461394915,92.2336931,84612,5.7,10.5,29.3,33,28.1,7.3,32.84804,-96.74429,0,0,0
"6300",52.09452202,12.35230934,39.31256713,19.81740064,20.56928034,6.068743287,6.052141527,84.21787709,3.445065177,3.168635875,7.733619764,95.36784741,97984,6,8.6,29.2,33.6,25.4,7.2,32.85006,-96.75642,0,0,0
"6301",53.62880886,1.551246537,20.05540166,34.90304709,35.95567867,5.540166205,0,98.68593955,0.832238283,1.994459834,1.218836565,96.26907858,196289,5.7,6.8,31.2,36.4,25,7.1,32.86032,-96.77569,0,0,0
"6302",49.58487085,14.57564576,66.23616236,14.25276753,4.520295203,0.415129151,13.13868613,43.79562044,8.673250322,2.859778598,19.78782288,90.22140221,53410,2.3,9.9,17.6,21.2,26.6,4.2,32.85349,-96.76657,0,0,0
"6303",43.20276498,20.00768049,63.05683564,13.47926267,3.456221198,0,17.10435384,55.70145128,8.01658604,2.265745008,17.24270353,87.17357911,54199,2.3,10.7,17.3,20.9,26,4.1,32.85704,-96.76182,0,0,0
"6304",46.24189241,14.87981686,66.23426173,12.66692102,4.998092332,0,10.67754523,63.42674707,5.746718695,1.22090805,9.118657001,93.47238316,76696,1.6,8.5,13.5,17.4,22.9,2.7,32.86145,-96.75943,0,0,0
"6305",56.51387214,29.97587455,48.97466828,15.44028951,4.282267792,1.326899879,24.78825522,62.22473179,2.597402597,3.799758745,8.685162847,96.01930036,64628,2.1,11.1,16,20.1,25.3,3.7,32.86159,-96.76745,0,0,0
"6306",51.00512416,12.21915648,52.34528971,14.62357115,11.824990146,8.198659834,13.92677674,70.60301508,11.70136396,3.232163973,5.67599527,92.41160111,73750,4.1,10.9,26.3,29.1,29.2,6.5,32.84831,-96.76714,0,0,0
"6307",55.52763819,25.66403446,51.43575018,16.69059584,4.666188084,0.789662599,10.12743125,64.98993964,11.33467471,8.829863604,23.47451543,89.51902369,63977,3.8,12.5,22.4,26,27.7,5.7,32.84214,-96.76959,0,0,0
"6308",51.32916341,1.954652072,37.19702893,38.1157154,19.761532448,2.228303362,8.755304102,82.46110325,0.650636492,0.977326036,2.365129007,96.90620717,156974,4.7,7.3,27.5,33.6,25.9,6.2,32.83505,-96.73525,0,0,0
"6309",56.12438377,5.707243079,36.7842245,37.04967766,15.130830486,3.318164581,14.304,73.68,8.368,1.952976868,5.353360293,89.60031044,85290,4.7,9.8,28.1,33.1,27.9,6.7,32.8218,-96.71216,0,0,0
"6310",53.99201597,4.757152362,34.96340652,41.81636727,16.699933467,0.565535595,17.35859571,66.70381722,9.640568403,9.214903526,6.586826347,88.08080808,70102,6,13.5,33.4,35.5,32.3,9.1,32.8388,-96.69712,0,0,0
"6311",49.73838592,7.800856192,29.63374029,41.66798795,14.428412879,3.07594736,85.64930142,10.30001083,3.758258421,47.3917869,14.60282226,56.02882306,40996,6.3,20.3,30.2,32.6,39.5,12.2,32.77594,-96.71678,0,0,0
"6312",47.62286325,13.35470085,37.79380342,31.62393162,10.9508547,1.762820513,74.58162886,11.71439197,11.69579769,42.73504274,19.18128655,58.90123086,51140,8.5,21.5,37.4,36.9,41.8,15.6,32.77065,-96.69151,0,0,0
"6313",66.88034188,7.264957265,43.37606838,18.37606838,19.017094012,8.11965812,25.0334672,0,74.9665328,14.95726496,31.41025641,81.11111111,24792,10.3,25,44.6,36.7,50.5,21.6,32.72643,-96.76831,0,0,0
"6314",50.04975124,7.164179104,34.72636816,40.64676617,13.184079602,1.343283582,31.29161119,2.163781625,66.17842876,37.66169154,42.33830846,60.90909091,20916,9.3,29.1,48,36.6,50.7,20.3,32.7174,-96.77008,0,0,0
"6315",61.44310235,10.36236491,39.89192626,30.83280356,12.460267006,2.129688493,16.27254509,1.22244489,80.94188377,28.4488239,33.82072473,68.33114323,20276,10.8,28.2,51.5,38.1,51,22.3,32.70086,-96.764,0,0,0
"6316",54.53703704,15.41666667,35.78703704,26.89814815,12.824074074,3.333333333,43.12018748,4.084365584,52.52761969,43.84259259,34.86111111,71.52317881,22083,11.5,27.6,51,40,49.8,23.4,32.70309,-96.7825,0,0,0
"6317",56.73274094,5.194805195,36.09022556,40.22556391,12.679425837,3.144224197,16.90507152,1.014304291,81.45643693,23.99179768,34.89405332,66.79482698,21930,10.6,27.8,51.3,38.1,51,22.3,32.69516,-96.78146,0,0,0
"6318",57.90363483,15.80726965,25.7819104,37.1090448,15.215553677,1.521555368,47.0217239,0,52.55781359,40.91293322,14.45477599,73.19223986,36017,10.2,22.3,48.7,37.9,45.8,21,32.68647,-96.77908,0,0,0
